StationCode,Watershed,SampleID,SizeFraction_AW,SampleGross_AW,SampleType_AW,Number,LabSampleID,Length.mm,Width.mm,PlasticType_Final,Category_Final,Color_Final,Raman.ID,Remove_Flag
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5399,1184,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,500um-1mm,Field,Field,4384,169,1.662,0.847,,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4936,721,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,>1mm,Field,Field,4724,509,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5282,1067,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5080,865,,,,Fragment,Red,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4590,375,1.226,0.062,,Fiber,Red,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4463,248,1.524,0.019,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4473,258,0.993,0.035,,Fiber,Dark Blue,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5312,1097,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5039,824,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4827,612,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5709,1494,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4681,466,0.523,0.47,,Fragment,Silver,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5392,1177,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,500um-1mm,Field,Field,4736,521,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5010,795,,,,Fiber,Dark Blue,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5952,1737,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4865,650,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4646,431,0.481,0.457,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5378,1163,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5486,1271,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4990,775,,,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4430,215,0.508,0.41,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,500um-1mm,Field,Field,4747,532,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5589,1374,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4492,277,1.483,0.35,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4461,246,2.223,0.028,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-198-355,500um-1mm,Field,Field,4789,574,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,500um-1mm,Field,Field,4768,553,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,5321,1106,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4676,461,0.335,0.181,,Fragment,Pink,,Count
Line12MColWay,Line 12M,19-POC-198-355,500um-1mm,Field,Field,4327,112,2.339,0.024,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-198-355,355um-500um,Field,Field,4427,212,1.552,0.031,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-198-355,125um-355um,Field,Field,4591,376,0.522,0.165,Rubber,Fragment,Black,PP15 Clear plastic wrap,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7033,1074,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7154,1195,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6951,992,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7674,1715,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7871,1912,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6909,950,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7234,1275,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8126,2167,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7151,1192,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6390,431,0.251,0.067,,Fragment,Pink,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7745,1786,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6451,492,,,,Fiber,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7146,1187,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7641,1682,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6661,702,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7550,1591,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7888,1929,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7026,1067,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6779,820,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6791,832,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7618,1659,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7744,1785,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6482,523,,,,Fiber,Dark Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6287,328,0.268,0.059,Rubber,Fragment,Black,Ivory Black,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6044,85,7.24,0.034,,Fiber,Green,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7144,1185,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6261,302,0.676,0.018,Polypropylene,Fiber,Clear,PP13 Red bottle cap,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7191,1232,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7846,1887,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7272,1313,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6015,56,7.112,0.025,Wool,Fiber,Dark Blue,Wool,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6049,90,3.757,1.073,,Fragment,Yellow,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6302,343,0.43,0.325,Rubber,Fragment,Black,Lamp Black,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6802,843,,,,Fragment,Red,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6719,760,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6945,986,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6777,818,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6686,727,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8265,2306,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7386,1427,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7886,1927,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6250,291,1.316,0.031,,Fiber,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6444,485,0.139,0.114,,Fragment,Dark Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7521,1562,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7767,1808,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6508,549,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6430,471,0.435,0.24,,Fragment,Grey,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6808,849,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8227,2268,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6788,829,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6363,404,0.24,0.224,,Fragment,Grey,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7747,1788,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8045,2086,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8108,2149,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7424,1465,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7195,1236,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6112,153,1.544,0.019,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6034,75,3.816,2.374,Polyethylene,Film,Clear,PE,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8282,2323,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6154,195,1.511,0.012,,Fiber,Dark Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7590,1631,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6452,493,,,,Fiber,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6473,514,,,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6005,46,0.378,0.017,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6032,73,7,5,,Fiber Bundle,White,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7225,1266,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7196,1237,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6576,617,,,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6584,625,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7873,1914,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7159,1200,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7079,1120,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7399,1440,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7864,1905,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6096,137,0.731,0.666,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6115,156,2.178,0.027,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7865,1906,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7139,1180,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7867,1908,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6816,857,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7382,1423,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6789,830,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6401,442,0.218,0.176,,Fragment,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6871,912,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6471,512,,,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7216,1257,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7754,1795,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6555,596,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7959,2000,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7069,1110,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7552,1593,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7916,1957,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7881,1922,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6439,480,0.306,0.241,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6897,938,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7425,1466,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7858,1899,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6699,740,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6493,534,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7928,1969,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7024,1065,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6468,509,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8137,2178,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6466,507,,,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6884,925,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7833,1874,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7772,1813,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7436,1477,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7313,1354,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6901,942,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7965,2006,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8102,2143,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7903,1944,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6550,591,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8261,2302,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7996,2037,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6137,178,1.397,0.017,,Fiber,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6602,643,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8110,2151,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7502,1543,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6397,438,0.56,0.419,,Fragment,White,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7544,1585,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7883,1924,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7763,1804,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7799,1840,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7131,1172,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6903,944,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7897,1938,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7109,1150,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,5998,39,1.514,0.02,,Fiber,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6062,103,0.913,0.802,,Fragment,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6683,724,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7250,1291,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7597,1638,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6013,54,9,0.01,Wool,Fiber,Black,Wool,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6691,732,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7411,1452,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6957,998,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7727,1768,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6752,793,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7845,1886,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7323,1364,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,6036,77,1.084,0.657,,Fragment,White,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,500um-1mm,Field,FieldDupe,6138,179,0.831,0.201,,Fragment,Grey,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8013,2054,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7413,1454,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6847,888,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6924,965,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7961,2002,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6272,313,0.291,0.132,,Fragment,Silver,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8262,2303,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7904,1945,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,6769,810,,,,Fragment,Blue,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7899,1940,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,8304,2345,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7376,1417,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7278,1319,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,>1mm,Field,FieldDupe,5966,7,7.491,0.036,,Fiber,Clear,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7741,1782,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,125um-355um,Field,FieldDupe,7742,1783,,,Rubber,Fragment,Black,,Count
Line12MColWay,Line 12M,19-POC-199-125&355,355um-500um,Field,FieldDupe,6608,649,,,Rubber,Fragment,Black,,Count
